cityID,cbd_areas,gini_pop,gini_h,gini_3dpop,spr_pop,spr_h,avgpop3d,avgh,mse_pop_h,mse_2d_3d,jcr_pop_h,jcr_2d_3d
10434.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8241570725069391,0.7440807518096614,0.45722596750858047,0.7542833336446547,0.774480564582193,25.805503296349897,0.12244444444444445,0.013876808475392978,0.026552660438285025,0.6599131693198264,0.674863387978142
7146.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7522023237776223,0.652167852569817,0.4640126903201673,0.5774908396739309,0.7384842494084305,19.735064935064937,0.21458333333333332,0.025936984575307753,0.05521711046867754,0.6118881118881119,0.738562091503268
